Customer Review,Emotion
"barang tidak lengkap.. next di cek bner2 dlu sblm kirim, gak cm asal kirim aja.. jual kok gk mau rugi, mlh ngrugiin customer... suruh kirim kekurangan barangnya gak mau.. ribet!! gmn mau dpt kepuasan n kepercayaan dari pelangg",1
pesen 10 dikirim 4,1
"wangi nya sma skali gak enak... kaya barang udh kadaluarsa, di pake di mobil gak nympe 1 hari... smua yg masuk mobil ane komplain... hadeh.. malah udh beli 2 biji pula",1
exp dekat padahal udah beli banyak buat di jual lagi... ini pengalaman klo harga miring mumer harus waspada .,1
"harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",1
"ini expiry date nya 2020? kok dijual. sayangnya aku ga ambil video unboxing nya. soalnya yaa.. ga nyangka aja gitu. judul tokonya official' store.. dan waktu check barcode, ga ada dong, ga keluar itemnya, beda dg produk satu lagi yg ke beli berbarengan.",1
"mengenai barang sdh sesuai...., respon sangat lambat. saya minta dikirim pake sameday (6 jam). barang baru diantar dan keterima di hari ke 3 (cat : transaksi sebelum jam 11 siang). packing barang saat pengiriman sangat seadanya. tidak rekomendasi deh klw buat yang barang pengen buru-buru diterima/dipakai.",1
"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. terima kasih atas waktu & perhatiannya.",1
barang tidak berfungsi sama sekali... seperti membeli barang rusak,1
barang tidak d kirim komplain tidak d respon,1
lama banget sampainya. ga terlalu rekomen untuk beli. seminggu lebih sampainya.,1
saya kira dapet lengkap kurang ternyata apa solusinya?,1
"pengiriman lambat, seminggu baru sampai. bagi yang membutuhkan cepat, lebih baik beli di supermarket langsung",1
"warna tidak sesuai dengan keinginan, padahal sdh dichat",1
"bagian dalam berantakan semua benang nya, seandainya bisa lebih bagus, tambah mahal sedikit pasti banyak yg mau ini, bagus luar nya",1
kondisi barang agak kotor & sulit dibersihkan,1
"kacau. udah nanya di chat, ini kalau dibikin begini bisa gak. dijawab bisa. trus udah jelasin di chat begini begitu, chipnya harus disini, dll. trus malah disuruh tulis di email. oke lah udah ditulis juga di email begini begitu panjang lebarr. bahkan udah dikasih contoh gambar yang jelas posisinya begini ya. eh yang dateng gak sesuai dengan requestnya. kecewa banget lah. nyesel beli disini. padahal ngeliat reviewnya banyak yang beli harga juga lebih mahal sedikit dari yang lain tapi begini pelayanannya.",1
"sangat kecewa sekali. produk kakinya goyang tidak rata oglek2. hati2 jika membeli warna putih, karena tidak sesuai difoto produk. barang yg sampai warna coklat, tapi penjual ngotot meja yg diterima saya itu warna putih sesuai foto dan tidak mau menerima komplain. saya lihat review beberapa pembeli lainnya juga mengalami hal yg sama seperti saya, dikirimkan warna berbeda dari yang dipesan. walaupun saya sudah bertanya dulu di msg memastikan sebelum membeli dan menulis pesan sewaktu order, percuma saja.",1
beratnya tidak sesuai.. katanya dirubah kok ga ada perbaikan dalam hal berat produk dan packing.. pdhl sy mau blanja banyak.. tapi mhl diongkir.. pdhl berat riil nya jauuh dari estimasi,1
"cukup sy yg di rugikan , krn brg yg dtg sy tdk vidio in , orderan sy ada 3 yg dtg cuma 2, tp gift dpt 3 brg uda mahal , di komplen pun gak bs",1
"tenunan jarik nya tipiiis banget... kalo untk daftar formal kian asri kerosek nan berbeda aja, sedia derajat emang tampak kwalitas",1
"console satu arah daksina analoq begitulah drift seorang diri lonyok juga, ng recommend deh.. tobat",1
"komoditas sedia goresan, ga ketat lagi tampil tahi dalam pinggirannya. antaran sput smpe.",1
"transportasi lama, charger kagak fast charging",1
"a minus suka, aroma karetnya bukan main menusuk ",1
"cover kunci gak bagus, perekat nya mutu rombeng sehingga cover seraya bukunya lepas, taraf notulen sebagai fotokopi. enggak  rekomended akan borong pada sini...",1
packing tdk dikemas lalu jika memutasi lgsung pdhal (pra)-syarat dusnya sesudah rusak. mgkin atas mutu barangnya melimpah rp.25.000. jd tdk dikemas rapih.,1
kulak 3 kg memaksudkan dimix mauz yg msh polos & asfar eh dikirim asfar semua... hadeeehh,1
"moon ampun betul gan, semula paketnya sy aktif ternyata tampil 1 sarung sebagaimana telah dekat singkap demi silet/cutter krn sobekannya rapih sejak punca ke penghabisan dengan bungkusnya dalam posisikan menjengkolet maka kala pada ungkap setuju morat-marit sarwa isinya. ego amanat 3 kg (3 bungkus) yg hancur 1 kg (1 bungkus). gua  usai terkadang perintah selanjutnya sesudah 2 kelihatannya perihal lir ini. tp terjadi yg waktu ini yg amat akut dengan ampun enggak  mampu kita  keterbukaan krn pada ego sesudah kelewatan. bersama abdi sekala kurnia nasib 5 setiap usai negosiasi tetapi yg skrng ini harap maaf, aku sayang kartika 1 agar maujud rekonsiliasi pada lambat hari.",1
mauz subtil isinya segelintir nyeesel,1
"seller si ok, transmisi cepat. sesuatu import, barangkali lebih kurang mencocokkan perakitan tekor  teliti. tendas merotan kerap merdeka atas bukan sanggup tercantol sempurna. solak kita  kalau perekat nanti..",1
"kelompok desakan imbalan 0 rupiah semenjak tokopedia tapi justru tiada dekat mengoper datang wahid minggu. sedangkan tandon lagi maujud paling jelas tinggal terhidang dekat pub ijo. dicek pas dikirim lagi lahir terbitan resi, tapi enggak  valid. barangkali nan alpa dekat seller maupun ekspedisi. memengkalkan nasabah mutakhir nan gres bebat dekat tokopedia. moga-moga kedepannya kagak berlangsung lagi.",1
waduh sy pake sameday.. periode dtgnya besoknya. smtra sy byr tanda 13.30.. respon lama.. cedera lah tau gt sy ga ush seleksi yg sameday.. mksd meski cepet. bahkan jd lama. ga rekomen bgt.??,1
"adv minim suka, aroma karetnya berat  pedas",1
"ga adda alat nya,, tidak dekat beli...",1
"gimana racun jeneng begitu? tambah udh pada wanti2 bakat mentransfer gedung sangai weker 5 sinambung prei  penutup tahun. udh ditanya udh justifikasi katanya kuasa sblm weker 5 sampe pake sameday. ini nyampe nya weker 8 malem, gw nungguin pada warkop ambang jabatan yg udh gelap. tolonglah kalo udh pada notice gitu seleksi sameday grab/gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga sanggup ga mesti diiyakan kompatibel nanya weker 5 sampe segala enggak. meringis",1
"tanda prima gak baik.. parkiran gojek v menjelma meniti jawaban pembeli.. tobat ah, belanja ditoko ini lagi. moga-moga calak aja bos.",1
"nyesel separuh hening borong ni produk, belanja gara2 ulet ulasannya mengapa konklusif semua.. laknat ini krim baunya ga lezat banget, kalo bisa digambarkan baunya itu harmonisasi kurun muntahan budak serta patra nyong2 om2, bercakap-cakap separah itu.. ini yg tenang kasi tafsiran idungnya sedang kojor menderita ato gmn begitulah ?????? .. transportasi kah bangat pula bagus, but sorry, the product is a nightmare + very pricey.. tau gini gw ttp bayar wak doyok yg wanginya jauh lbh seronok maka jauh lbh murah.. this cream is really2 titinada recommended!",1
"gawai 1 minggu a hijau nyampe,,, itu juga ana  pantas 2x ke jne cikar urusin hangat sesuatu sampai..... pertimbangan bos! cak agar nggk gini lagi. cape, ribet urusinnya,,,, nggk dpt apa2",1
"komoditas datang goresan, ga siap sedia lalu tersedia buangan dekat pinggirannya. bingkisan pesat smpe.",1
"ga sanggup pada pakai,,,",1
lampunya gak menyorot,1
udah kesobek incaran meong nya keras ,1
"dikirimnya lama, tambah batrenya semata-mata 1500mah alias tdk setakar pic.",1
rona enggak  sesuai. yaudalah drpd repot2 ngirim balik.,1
"selit-belit 1 foam saja 100 gram, tapi ditulis 600 gram, coba kulak 10 foam, hingga sebagai statistik 6 kg, tapi menurut imbang wujud doang  1kg, ini lagam yg kerangkeroh  mulai pengasong utk dpt arta bertambah berawal ongkir yg konsumen bayarkan.",1
"mudah sinkron derajat tapi barangnya kerass benar-benar ceceh  2 yad bersama ringan, gak berat. jd utk derajat mudah serupa ini setuju gausah ekspektasi tinggi2.",1
"borong baru, tapi mengapa kacamatanya carut lagi usang...",1
"respon lama, operasi lama. titinada recomended!",1
pengangkutan payah beserta kios gak ringan lidah berbobot kontak,1
"pashminanya pendek, gak semacam nan wujud dekat narasi",1
"bayar 5 cutter , dikirim 3 cutter blade, harusnya 5 pun cutter blade",1
"borong twinpack yg pada mentransfer cm 1, harap menjalankan balasan nya ka... sebab kami beri (uang) sama payu twinpack,",1
enggak  serasi detail abis itu berkenan komplain bukan dekat layani kerawanan betul-betul,1
mutakhir nya perkakas tiada diterima... sementara itu ini perintah ke 2 menjelang petunjuk serta pemeroleh nan klop ,1
"gawai ringan rusak, jarumnya swapraja terlempar",1
beta payah cua biaya dekat warung ini. respon penjaja cuek. respons lama. semacam itu merapat perlengkapan mencurah basah. eka minggu lantas datang. tak tau dekat menyuplai nya usang maupun pada pengapalan nya lama.,1
"terlampau meringis v cak berbelanja disini, response luar biasa lambat, permintaan instant courier dalam mentransfer esok nya & petang lagi aduuuuh... official store tapi jasa nya kayak gini, its titinada recomended deh",1
lupa size... membawa xl dikirimnya s ??,1
"respon lama, operasi lama. titinada recomended!",1
"respon seller cepat, jalan & transmisi cepat. acuan & bumbu ok, saja derajat jahitannya ?!! silahkan jenguk lakaran deh, munjung kerutan� dekat sembat bahu bermakna & kerah. siap salah tingkah solak pake bajunya, gk dipake mubazir, dipake gerangan wirang juga. harap siap minat kepada seller. cak dapat kasih.",1
sekitar gak hadir ini pembohongan,1
perkakas kagak muncul tabungan gk pula,1
"tepat prima turun komoditas nggak berfungsi. coba2 semula akibatnya tahu  berfungsi. vokal keterima dgn baik. perundingan serta-merta hamba kubu selesai. tapi besoknya ternyata error juga berbatas sekarang. sedianya pada bagian penjaja nggak tampil masalah, perkara dijawab dgn baik. semata-mata barang error setlh bisnis diklik selesai. nggak tetap lagi calon dapat diretur. kepaksa pengkajian diedit oke  kartika 1. selesai n bawah terus deh pake yg langgam kabel.",1
jadi busa yg telurnya kempes,1
tiada serasi pengkhususan abis itu suka komplain enggak  pada layani bala sungguh (-sungguh),1
hamba belanja rosario digital berselisih bermacam-macam tapi selepas patik cak dapat barangnya bukan bertemu notasi nan abdi kasih...,1
"agak bukan ada, komplain tak direspon... pengetahuan bikin yg bayar disini menginformasi hati2 detik muncul",1
"ngga berpatutan layak hp realme 5 pro. ngga konek, panduan pake percakapan china kusut dipahami",1
"muatan 1 minggu modern nyampe,,, itu meski ego kudu 2x ke jne gerobak urusin segar bagasi sampai..... catatan bos! meski nggk gini lagi. cape, ribet urusinnya,,,, nggk dpt apa2",1
"penjualnya patut sungguh (-sungguh) tiada komunikatif, peranti hampa diganti komoditas parak sonder verifikasi lebih-lebih lewat ke pembeli. next time menurut jualan, pelayanannya kian ditingkatkan lg mbak / mas, informasiin ke pemesan dulu kalo harta kosong, jgn seenak umbilikus berperan ganti2 barang, ntr telaga yg ribet lalu menderita singular balik2in barang, salin ongkirnya yakhan.",1
kuantitas benda nan dipesan lalu peranti nan datang tak pantas,1
kira-kira ga suah sampe.. katanya dikirim nyusul tapi ditanya no orang suci ga dikasih2..,1
pak hancurrr garau berantakan... ga siap kepakai... ssmoga kedepannya makin safety pula packingnya...,1
"mendapatkan kalian nan bayar untuk windows 10 kita  saranin jangan, berkat beta seumpama dekat windows 10 mencet mencet sorangan  adv selalu sementara itu stik ps2 p ya lagi baru, beserta pada jika dalam ps2 patut bahari semata-mata",1
sipil  merdeka selanjutnya tiada nempel,1
qualitas jelek sekali. aroma serupa cat. pad gerangan berdelan,1
anyar 3 keadaan udh ga ngegrip,1
"bahan cacat selepas seminggu. respon pedagang buruk. katanya garansi, chat sendiri enggak  dibalas. runggu kibul ! intelek lg deh klo solak borong disini.",1
"rakitan belum diterima, namun nama pernah diterima. pengangkutan barangnya gak jelas.",1
"kami kulak 2, minta ampun sebelumnya, sesudah aku merayu bantu mendapatkan menyedang ulangan jasmani dulu sebelum kirim. tdk pirsa d seandainya maupun belum, tp kelihatannya tdk d coba. walhasil siap 1 nan cacat. ujung2nya pemesan perlu return. itu peristiwa nan merepotkan pembeli. ampun gua  modali 2b",1
tak dipotong bertimbal suruhan,1
"ampun ego agih peruntungan 1. lantaran paketnya bukan berbatas ke kawula langsung. luang nyasar ke bekas parak akibat penerimanya seimbang karena gelar gua  untungnya penerimanya spon-tan menelepon saya. tapi betul abdi sambar ternyata daya muat nya belaka 1 box bertemu film sementara itu ana  amaran 3 box. si penyambut mengesahkan kagak mencopet 2 box sisanya. tanda racun enggak  datang ke kawula lantaran identitas alamatnya tiada dibungkus pakai lakban plano menjantang jadinya berdebu, tepat batal kuasa kepam kan.",1
"keluaran tiada berperan baik, depot gak amanah, terlebih pemesan disuruh balikkin buatan terus lempar ongkir aza 2x !! warung gak baik!! tiada kulak disini!!",1
"ga racun pada pakai,,,",1
patik tebak dapet afdal sedikit ternyata segala solusinya?,1
"seller kagak jujur&pengiriman nomor satu a arkais pdhl pesen gojek instant. pada musim pemesanan dekat info seumpama jadi vokal marhaba/ hello krn ketekan, pdhl seumur2 kulak apple ga tahu berdiri perkara bs ketekan apabila belum dibuka. sdh blg saja bagi ego ga hendak peranti yg ini oleh turut patik aneh, katanya blm dibuka tp mana bs tampak tuturan tiba2 muncul? dr factorynya masa? eh musim itu gak menyambangi dikirim tp bilangnya udh dikirim, nyatanya ditunggu smp batterynya habis, adv kemudian dikirim keesokan harinya?? dipikir kawula ga sudah belanja peranti apple kayanyaa� sekitar terakhir apple itu senantiasa dikasih batt paling tidak bgt 20% dr full. ini ga bs menyorot serupa sekali. hehe hendak boongin hamba yahh. udh layak kulak seluruhnya aja disini.",1
"barangnya si bagus,,, belaka sellernya aja yg nyebelin... maksudnya pengen penukar domisili doang,,, tp lebih lagi ga bisaa",1
"peranti bukan setakar memakai dalam foto, leggingnya jg siap yg cabik",1
jumbo ternyata sehabis pada ungkap patokan nya hanya sebelah kardusnya.. ????????????????????,1
"ternyata stick ga dikirim pake dus nya, kyk borong benda bekas. ga bertimbal deskripsi.",1
enggak  sinkron lewat pigura,1
"buatan maujud goresan, ga kemas beserta tersedia tahi pada pinggirannya. paket sput smpe.",1
"tak setakar memakai yg dipesan, harusnya buruk 1, bangkang 1, pengapalan lama.",1
sekuku petuah klw utk buble warp supaya anggota berisi pula dalam tungkus sekiranya hidup pemesanan brg yg dibungkus bergandengan dgn lampun yg sederhana pecah. cak dapat kasih????,1
kulak 3 kg mengambil dimix mauz yg msh ki baru & asfar eh dikirim asfar semua... hadeeehh,1
renggangan nya sompong wujud 2 titik. harusnya sebelum mentransfer dekat melihat dulu.,1
"kerjakan emulator delay parah, persis deadzone pada rangkap analog pada emu ppsspp pula separo emu yg patik coba. intinya gak rekomen bakal yg berjalan emulator.",1
"penipuan! komoditas yg dikirim hvs f4, aku mutakhir muka sesudah order radu oke  tak sanggup ejekan komplain. hati-hati sama pedagang ini teman-teman yg kasdu pesan, kian indah dalam gerai asing saja. thx",1
"bahan tak lengkap.. next dekat memeriksa bner2 dlu sblm kirim, gak cm ceroboh mengedrop aja.. lego cak kenapa gk domba rugi, mlh ngrugiin customer... suruhan mengalihtugaskan kesusahan barangnya gak mau.. ribet!! gmn bakal dpt kegembiraan n anutan per pelangg",1
